gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5230948392	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/300149808	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.174351	77.061989	31208.0						2025-07-14	14	7	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	300149808		Pranav Chandra Bose	2025-07-22T15:45:14	CC_BY_4_0	Pranav Chandra Bose	Pranav Chandra Bose			2025-10-20T20:35:36.487Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5216954801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/293818836	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.094968	77.030008	31208.0						2017-01-08T23:09	8	1	2017	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	293818836		Jackie L. Childers	2025-06-29T18:37:00	CC_BY_NC_4_0	Jackie L. Childers	Jackie L. Childers			2025-10-20T21:38:00.974Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5216607202	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/296076932	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.166097	77.032942	31208.0						2024-11-02T12:04	2	11	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	296076932		P Jeganathan	2025-07-07T20:02:34	CC_BY_4_0	P Jeganathan	P Jeganathan			2025-10-20T21:38:26.239Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5206391189	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/291278804	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.081671	77.063498	31208.0						2025-05-17T11:41:41	17	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	291278804		Alen Alex Pathisseril	2025-06-20T19:20:05	CC_BY_NC_4_0	Alen Alex Pathisseril	Alen Alex Pathisseril			2025-10-20T20:34:49.997Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5205828148	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/291204618	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.161533	77.063697	31208.0						2018-07-05T08:17	5	7	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	291204618		Rofikul Islam	2025-06-20T14:13:59	CC_BY_NC_4_0	Rofikul Islam	Rofikul Islam			2025-10-20T21:37:33.678Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5188300823	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/287496610	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.04775	77.135001	31208.0						2024-10-08T03:52	8	10	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	287496610		Mahos Litap	2025-06-07T06:11:11	CC_BY_NC_4_0	Mahos Litap	Mahos Litap			2025-10-20T21:36:57.056Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5168086958	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/282140337	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.092653	77.077792	31208.0						2025-05-17T09:57	17	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	282140337		Alen Alex Pathisseril	2025-05-18T18:03:56	CC_BY_NC_4_0	Alen Alex Pathisseril	Alen Alex Pathisseril			2025-10-20T21:36:10.362Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5167844627	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/281006161	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.03179	77.163532	31208.0						2025-05-04T15:04:08	4	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	281006161		Deepika	2025-05-14T13:26:52	CC_BY_NC_4_0	Deepika	Deepika			2025-10-20T20:30:54.038Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5167416332	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/282140387	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.020251	77.150654	31208.0						2025-05-17T11:36	17	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	282140387		Alen Alex Pathisseril	2025-05-18T18:04:03	CC_BY_NC_4_0	Alen Alex Pathisseril	Alen Alex Pathisseril			2025-10-20T21:36:11.822Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5167328337	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/282140380	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.181071	77.014997	31208.0						2025-05-17T11:06	17	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	282140380		Alen Alex Pathisseril	2025-05-18T18:04:02	CC_BY_NC_4_0	Alen Alex Pathisseril	Alen Alex Pathisseril			2025-10-20T21:36:11.064Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5166958107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/282140392	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.176839	77.167349	31208.0						2025-05-17T11:54	17	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	282140392		Alen Alex Pathisseril	2025-05-18T18:04:04	CC_BY_NC_4_0	Alen Alex Pathisseril	Alen Alex Pathisseril			2025-10-20T21:36:19.590Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5154884578	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/279451631	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.29952	76.807792	31199.0						2011-10-02T16:29	2	10	2011	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	279451631		Riyan Konkath	2025-05-08T13:04:12	CC_BY_NC_4_0	Riyan Konkath	Riyan Konkath			2025-10-20T21:35:46.412Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5153565160	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/274748713	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.421421	76.76093	31189.0						2024-09-20	20	9	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	274748713		Filipe Afonso	2025-04-27T20:46:11	CC_BY_NC_4_0	Alanshano	Alanshano			2025-10-20T21:35:13.511Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5153203256	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/280518195	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.094811	77.093367	31208.0						2025-05-04T11:34	4	5	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	280518195		Christy Santhosh	2025-05-12T13:08:55	CC_BY_NC_4_0	Christy Santhosh	Christy Santhosh			2025-10-20T21:35:56.111Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140625139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/274736894	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.027458	77.115227	31208.0						2025-04-24T20:38	24	4	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	274736894		Azhar Aerath 2	2025-04-27T15:18:11	CC_BY_NC_4_0	maukthika	maukthika			2025-10-20T21:35:12.816Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140164303	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/272701993	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.445818	76.930713	31189.0						2017-08-11T13:56	11	8	2017	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	272701993		Selvaganesh K	2025-04-24T15:23:10	CC_BY_NC_4_0	Selvaganesh K	Selvaganesh K			2025-10-20T21:34:59.683Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5140106209	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/272701999	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.472143	76.966977	31189.0						2017-08-11T13:54	11	8	2017	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	272701999		Selvaganesh K	2025-04-24T15:23:11	CC_BY_NC_4_0	Selvaganesh K	Selvaganesh K			2025-10-20T21:34:59.013Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5134518165	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/269267331	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.763862	76.811555	31227.0						2024-11-17T10:49:37	17	11	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	269267331		Anju b s	2025-04-08T12:58:11	CC_BY_NC_4_0	aayush_rk_15	aayush_rk_15			2025-10-20T21:34:32.509Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5108089281	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/267008583	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.347285	76.923675	31199.0						2018-01-28T14:05	28	1	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	267008583		Girish Gowda	2025-03-26T05:23:13	CC_BY_NC_4_0	Girish Gowda	Girish Gowda			2025-10-20T20:27:27.832Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5087488888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/264248637	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.092263	77.012731	31208.0						2024-01-24T10:02:11	24	1	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	264248637		JAGANNATHAN MR	2025-03-07T10:13:04	CC_BY_NC_4_0	JAGANNATHAN MR	JAGANNATHAN MR			2025-10-20T22:31:24.199Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5063462753	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/259659567	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.026906	77.169109	31208.0						2025-01-16T10:41:27	16	1	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	259659567		spokenworm	2025-01-26T16:18:41	CC_BY_NC_4_0	spokenworm	spokenworm			2025-10-20T20:25:38.940Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5062961062	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/258555438	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.404685	76.893404	31189.0						2024-12-15T13:14:12	15	12	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	258555438		Karthik Thrikkadeeri	2025-01-15T12:33:57	CC_BY_4_0	Karthik Thrikkadeeri	Karthik Thrikkadeeri			2025-10-20T20:25:21.214Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5008452155	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/257223245	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.439016	76.998369	31189.0						2024-12-15T13:14:53	15	12	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	257223245		Jigu	2025-01-03T10:45:55	CC_BY_4_0	Jigu	Jigu			2025-10-20T20:24:59.832Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5008371655	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/255867597	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.116389	77.032203	31208.0						2024-12-20T16:42:36	20	12	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	255867597		Fernando Oliverio Espalliat Cabrera	2024-12-22T13:07:05	CC_BY_NC_4_0	Irvin Sabastian	Irvin Sabastian			2025-10-20T22:30:04.289Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007635525	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/256657219	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.467668	76.810549	31189.0						2024-07-28T17:39	28	7	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	256657219		P Jeganathan	2024-12-29T18:40:31	CC_BY_4_0	P Jeganathan	P Jeganathan			2025-10-20T21:32:12.113Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007489846	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/255643938	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.142242	77.08578	31208.0						2023-11-20T18:33	20	11	2023	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	255643938		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2024-12-20T03:21:31	CC_BY_NC_4_0	🪶🐾🍀Nandan Sreejith🦌🍄🌍	🪶🐾🍀Nandan Sreejith🦌🍄🌍			2025-10-20T21:31:57.897Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5007042084	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/255641839	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.581444	76.879376	31189.0						2024-12-15T12:58:08	15	12	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	255641839		pritibangal	2024-12-20T02:49:35	CC_BY_NC_4_0	pritibangal	pritibangal			2025-10-20T20:24:36.166Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5006915431	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/257601911	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.197625	77.061781	31208.0						2025-01-06T15:17:07	6	1	2025	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	257601911		thehousebunting	2025-01-06T16:09:36	CC_BY_NC_4_0	thehousebunting	thehousebunting			2025-10-20T21:32:24.765Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
5006699381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/255668165	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.050093	77.047833	31208.0						2024-12-17T15:09:23	17	12	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	255668165		patrickwilliamjones	2024-12-20T11:29:39	CC_BY_NC_4_0	patrickwilliamjones	patrickwilliamjones			2025-10-20T21:31:58.141Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4994506163	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/253420556	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.523504	76.908963	31189.0						2020-12-30T07:35:49	30	12	2020	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	253420556		David Phinehas	2024-11-28T17:55:50	CC_BY_NC_4_0	David Phinehas	David Phinehas			2025-10-20T21:31:29.578Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4994349418	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/254218526	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.350985	77.101784	6830411.0						2020-06-19T07:52:28	19	6	2020	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	254218526		Jeev Guha	2024-12-05T17:05:25	CC_BY_NC_4_0	Jeev Guha	Jeev Guha			2025-10-20T21:31:39.684Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4994307874	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/254485288	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.010895	77.166991	31208.0						2024-12-04T10:58:26	4	12	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	254485288		nishadeshaal	2024-12-08T07:38:23	CC_BY_NC_4_0	nishadeshaal	nishadeshaal			2025-10-20T21:31:43.157Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4994060465	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/254517274	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.143393	77.07577	31208.0						2023-11-18T10:58	18	11	2023	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	254517274		rusik-r2d2	2024-12-08T15:45:18	CC_BY_NC_4_0	rusik-r2d2	rusik-r2d2			2025-10-20T20:24:19.077Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4993997199	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/254115250	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.511298	76.841696	31189.0						2024-11-27T10:13	27	11	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	254115250		pattabi	2024-12-04T16:23:56	CC_BY_NC_4_0	pattabi	pattabi			2025-10-20T20:24:18.600Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4987385003	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/253043363	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.193538	77.113655	31208.0						2024-11-25T09:59	25	11	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	253043363		Craig Robson	2024-11-25T13:37:27	CC_BY_NC_4_0	Craig Robson	Craig Robson			2025-10-20T21:31:25.832Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4982304820	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/252161634	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.094521	77.053056	31208.0						2024-11-17T12:53	17	11	2024	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	252161634		pattabi	2024-11-18T15:14:44	CC_BY_NC_4_0	pattabi	pattabi			2025-10-20T20:23:46.833Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
